Exomiser_version,PhenotypeScore,Rank,CombinedScore
exomiser_8,0.500137,Medium,0.50584006
exomiser_8,0.500137,Medium,0.50584006
exomiser_8,0.5000021,Medium,0.7449674
exomiser_8,0.5000021,Medium,0.7449674
exomiser_8,0.5007394,High,0.7503764
exomiser_8,0.50003546,Diagnosed,0.7479435
exomiser_8,0.50233895,Medium,0.75347775
exomiser_8,0.5005767,NA,3.0806835E-4
exomiser_8,0.26953468,High,0.2137212
exomiser_8,0.0,Medium,1.694485E-6
exomiser_8,0.500596,Medium,0.75009704
exomiser_8,0.0,Medium,0.01619484
exomiser_8,0.0,Medium,0.01619484
exomiser_8,0.0,NA,0.013348021
exomiser_8,0.0,NA,0.013348021
exomiser_8,0.50000244,High,0.7489388
exomiser_8,0.5000255,Medium,0.5994975
exomiser_8,0.5000255,Medium,0.5994975
exomiser_8,0.5113459,Medium,0.7704529
exomiser_8,0.5000545,Medium,0.6301223
exomiser_8,0.0,Medium,0.016233217
exomiser_8,0.5000545,Medium,0.6301223
exomiser_8,0.0,Medium,0.010817952
exomiser_8,0.0,Medium,0.010817952
exomiser_8,0.50001097,Diagnosed,0.7486002
exomiser_8,0.5000022,Diagnosed,0.7489383
exomiser_8,0.5000427,Medium,0.72720563
exomiser_8,0.5000427,Medium,0.72720563
exomiser_8,0.5358692,High,0.02249455
exomiser_8,0.5038996,Medium,0.75647855
exomiser_8,0.5038996,Medium,0.75647855
exomiser_8,0.5001848,Medium,3.0681634E-4
exomiser_8,0.50000685,Medium,3.0624963E-4
exomiser_8,0.5000043,NA,0.54353905
exomiser_8,0.0,NA,5.5496796E-4
exomiser_8,0.0,NA,5.5496796E-4
exomiser_8,0.5067586,High,0.49002835
exomiser_8,0.500103,Medium,0.74769485
exomiser_8,0.50007695,Low,0.7490757
exomiser_8,0.50000054,Medium,0.7481364
exomiser_8,0.5379794,Medium,0.8157347
exomiser_8,0.50000334,Diagnosed,0.7489405
exomiser_8,0.0,Medium,0.010317828
exomiser_8,0.5000641,Medium,0.6578113
exomiser_8,0.5000641,Medium,0.6578113
exomiser_8,0.5000018,High,0.44525954
exomiser_8,0.31594083,NA,4.5213033E-5
exomiser_8,0.50000024,Medium,0.65333855
exomiser_8,0.50000495,Medium,0.635047
exomiser_8,0.50000495,Medium,0.635047
exomiser_8,0.5000012,High,0.65293837
exomiser_8,0.50000066,Medium,0.6721708
exomiser_8,0.50000066,Medium,0.6721708
exomiser_8,0.5013813,Medium,0.75162405
exomiser_8,0.5013813,Medium,0.75162405
exomiser_8,0.5000066,High,0.7489469
exomiser_8,0.5000027,NA,0.7489392
exomiser_8,0.50226486,Medium,0.74119526
exomiser_8,0.50226486,Medium,0.74119526
exomiser_8,0.5003509,Medium,0.749295
exomiser_8,0.5005894,Medium,0.74835867
exomiser_8,0.503769,Medium,0.75482625
exomiser_8,0.5000031,Medium,0.6533453
exomiser_8,0.3970398,Medium,0.32105953
exomiser_8,0.3970398,Medium,0.32105953
exomiser_8,0.50011224,High,0.7474235
exomiser_8,0.50011224,High,0.7474235
exomiser_8,0.1899097,High,0.10612708
exomiser_8,0.1899097,High,0.10612708
exomiser_8,0.0,NA,0.0011149033
exomiser_8,0.0,High,0.01596114
exomiser_8,0.0,High,0.01596114
exomiser_8,0.50057644,Medium,0.5348597
exomiser_8,0.50005555,Low,0.7490426
exomiser_8,0.0,Medium,0.016233366
exomiser_8,0.3811348,NA,0.46440768
exomiser_8,0.5000046,Medium,0.721876
exomiser_8,0.5000046,Medium,0.721876
exomiser_8,0.50004494,Medium,0.7490218
exomiser_8,0.50004494,Medium,0.7490218
exomiser_8,0.50000006,Medium,0.74416304
exomiser_8,0.50000006,Medium,0.74416304
exomiser_8,0.5000624,NA,0.6534849
exomiser_8,0.5272184,High,0.7908304
exomiser_8,0.50007087,Medium,0.6548918
exomiser_8,0.50007087,Medium,0.6548918
exomiser_8,0.5003008,Diagnosed,0.7495215
exomiser_8,0.54087573,High,0.82021695
exomiser_8,0.50370824,High,0.756112
exomiser_8,0.50370824,High,0.756112
exomiser_8,0.50003105,Medium,0.6534111
exomiser_8,0.500005,Medium,0.6711484
exomiser_8,0.5033116,Diagnosed,0.7553508
exomiser_8,0.0,Medium,0.008194709
exomiser_8,0.0,Medium,0.008194709
exomiser_8,0.2811848,Medium,0.1091043
exomiser_8,0.5000004,Medium,0.7489348
exomiser_8,0.5000004,Medium,0.7489348
exomiser_8,0.5000004,Medium,0.7489348
exomiser_8,0.50017047,Medium,0.09517896
exomiser_8,0.50017047,Medium,0.09517896
exomiser_8,0.5053499,Medium,0.7592449
exomiser_8,0.5053499,Medium,0.7592449
exomiser_8,0.50001097,Medium,0.72902894
exomiser_8,0.50001097,Medium,0.72902894
exomiser_8,0.0,Medium,0.008757648
exomiser_8,0.0,Medium,0.008757648
exomiser_8,0.60068816,Diagnosed,0.8933184
exomiser_8,0.500136,High,0.74919975
exomiser_8,0.5000487,Medium,0.6181756
exomiser_8,0.5000487,Medium,0.6181756
exomiser_8,0.0,Medium,0.004091864
exomiser_8,0.5000054,High,0.7489446
exomiser_8,0.50000024,NA,0.74823225
exomiser_8,0.0,High,0.015929207
exomiser_8,0.50002086,Medium,0.6533871
exomiser_8,0.50002086,Medium,0.6533871
exomiser_8,0.5000002,Medium,0.7485831
exomiser_8,0.5000002,Medium,0.7485831
exomiser_8,0.50000894,Low,0.7489515
exomiser_8,0.35528818,Medium,0.3986068
exomiser_8,0.50000054,Medium,0.748441
exomiser_8,0.5495222,Low,0.75923747
exomiser_8,0.3515319,NA,0.38928512
exomiser_8,0.50002444,Medium,0.74827963
exomiser_8,0.5000142,Low,0.74896175
exomiser_8,0.0,Medium,0.014058132
exomiser_8,0.0,Medium,0.014058132
exomiser_8,0.50000024,Medium,0.74893445
exomiser_8,0.50007683,Medium,0.72623336
exomiser_8,0.50007683,Medium,0.72623336
exomiser_8,0.5000082,Medium,0.74895006
exomiser_8,0.5000082,Medium,0.74895006
exomiser_8,0.50000095,High,0.55458313
exomiser_8,0.50000095,High,0.55458313
exomiser_8,0.5000489,High,0.7490295
exomiser_8,0.5000489,Medium,0.7490295
exomiser_8,0.5112095,Low,0.7651125
exomiser_8,0.5112095,Medium,0.7651125
exomiser_8,0.6029039,Low,0.8939547
exomiser_8,0.50166976,Medium,0.75218344
exomiser_8,0.50166976,Medium,0.75218344
exomiser_8,0.5004103,Medium,0.0013601045
exomiser_8,0.50045663,Medium,0.4079505
exomiser_8,0.50045663,Medium,0.4079505
exomiser_8,0.0,Medium,0.014328784
exomiser_8,0.0,Medium,0.014328784
exomiser_8,0.5000137,Medium,0.71932495
exomiser_8,0.5000137,Medium,0.71932495
exomiser_8,0.6071388,Medium,0.9004791
exomiser_8,0.6071388,Medium,0.9004791
exomiser_8,0.5008067,High,0.0044611543
exomiser_8,0.0,High,0.0047533815
exomiser_8,0.0,Medium,0.010317828
exomiser_8,0.5000011,Low,0.6128619
exomiser_8,0.5000011,Low,0.6128619
exomiser_8,0.50000805,NA,0.65335697
exomiser_8,0.5000033,Medium,0.7475292
exomiser_8,0.5000004,Medium,0.37246132
exomiser_8,0.5000004,Medium,0.37246132
exomiser_8,0.5000033,Medium,0.7475292
exomiser_8,0.5000279,Medium,0.67319196
exomiser_8,0.5000279,Medium,0.67319196
exomiser_8,0.500097,Low,0.7456558
exomiser_8,0.500097,Low,0.7456558
exomiser_8,0.5002039,Medium,0.63338006
exomiser_8,0.5002039,Medium,0.63338006
exomiser_8,0.50000006,NA,3.06228E-4
exomiser_8,0.27828696,Medium,0.0062330067
exomiser_8,0.27828696,Medium,0.0062330067
exomiser_8,0.5010957,Medium,0.63620156
exomiser_8,0.5010957,Medium,0.63620156
exomiser_8,0.5000006,Medium,0.7481851
exomiser_8,0.50000006,Medium,0.7489151
exomiser_8,0.50001234,Medium,0.7489581
exomiser_8,0.5000071,Low,0.4513399
exomiser_8,0.5000071,Low,0.4513399
exomiser_8,0.0,Medium,0.00654361
exomiser_8,0.50000185,Diagnosed,0.7489376
exomiser_8,0.50005776,High,0.558642
exomiser_8,0.50005776,High,0.558642
exomiser_8,0.57246614,Diagnosed,0.8636786
exomiser_8,0.57246614,Diagnosed,0.8636786
exomiser_8,0.5000116,Medium,0.54355794
exomiser_8,0.0,Medium,0.015627347
exomiser_8,0.50000006,Medium,0.7489341
exomiser_8,0.50000006,Medium,0.7489341
exomiser_8,0.5000346,Medium,0.74900156
exomiser_8,0.0,Medium,0.01617875
exomiser_8,0.0,Medium,0.01617875
exomiser_8,0.50000024,Medium,0.47087106
exomiser_8,0.50000024,Medium,0.47087106
exomiser_8,0.5001294,NA,0.73506945
exomiser_8,0.5001294,NA,0.73506945
exomiser_8,0.5001294,NA,0.73506945
exomiser_8,0.5001294,NA,0.73506945
exomiser_8,0.50003064,Medium,0.7489939
exomiser_8,0.5001381,Medium,0.7421235
exomiser_8,0.5001381,Medium,0.7421235
exomiser_8,0.0,Medium,0.0160036
exomiser_8,0.0,Medium,0.0160036
exomiser_8,0.0,Medium,0.015873425
exomiser_8,0.19356129,Medium,0.07232337
exomiser_8,0.7162094,High,0.9656619
exomiser_8,0.663629,High,0.9423387
exomiser_8,0.663629,High,0.9423387
exomiser_8,0.22657059,Medium,0.053974528
exomiser_8,0.0,Medium,0.016233366
exomiser_8,0.0,Medium,0.016233366
exomiser_8,0.50000316,Medium,0.65334547
exomiser_8,0.0,Medium,0.013974472
exomiser_8,0.0,NA,0.015733853
exomiser_8,0.0,NA,0.015733853
exomiser_8,0.22850932,High,0.15069853
exomiser_8,0.5008104,Low,0.039527673
exomiser_8,0.6630381,High,0.942004
exomiser_8,0.50000006,NA,0.7489341
exomiser_8,0.5619568,Low,0.6049672
exomiser_8,0.5619568,Low,0.6049672
exomiser_8,0.51570404,High,0.7783662
exomiser_8,0.5059629,Medium,0.61189175
exomiser_8,0.5059629,Medium,0.61189175
exomiser_8,0.5327683,NA,0.8044547
exomiser_8,0.28014678,Medium,0.19434671
exomiser_8,0.0,Medium,0.006346613
exomiser_8,0.5000014,Low,0.65334123
exomiser_8,0.5000014,Medium,0.65334123
exomiser_8,0.5000205,Medium,0.7489741
exomiser_8,0.50014293,High,0.7483339
exomiser_8,0.5000034,Low,0.74894065
exomiser_8,0.5000034,Low,0.74894065
exomiser_8,0.0,NA,0.016041089
exomiser_8,0.50011384,Medium,0.7491564
exomiser_8,0.500121,Medium,3.0661307E-4
exomiser_8,0.0,Medium,0.010059889
exomiser_8,0.0,Medium,0.010794173
exomiser_8,0.0,Medium,0.010059889
exomiser_8,0.0,Medium,0.010794173
exomiser_8,0.5000002,Medium,0.7489343
exomiser_8,0.50016767,Low,3.067618E-4
exomiser_8,0.5004947,Low,0.54480356
exomiser_8,0.5004947,Low,0.54480356
exomiser_8,0.5000505,NA,0.6195309
exomiser_8,0.50001055,High,0.6533629
exomiser_8,0.50001055,High,0.6533629
exomiser_8,0.20644274,Medium,0.111178085
exomiser_8,0.5000103,Medium,0.52554804
exomiser_8,0.5000103,Medium,0.52554804
exomiser_8,0.50001234,Medium,0.7101992
exomiser_8,0.0,NA,0.012713661
exomiser_8,0.0,Medium,0.01193919
exomiser_8,0.0,Medium,0.01193919
exomiser_8,0.50000215,Medium,0.70827633
exomiser_8,0.50000215,Medium,0.70827633
exomiser_8,0.5001808,NA,0.74893665
exomiser_8,0.5001808,NA,0.74893665
exomiser_8,0.50001115,NA,0.71101576
exomiser_8,0.5086253,Medium,0.7627913
exomiser_8,0.5086253,Medium,0.7627913
exomiser_8,0.5086253,Medium,0.7627913
exomiser_8,0.5000007,High,0.745947
exomiser_8,0.5000007,High,0.745947
exomiser_8,0.60460436,Diagnosed,0.77934694
exomiser_8,0.0,Low,0.016169308
exomiser_8,0.50002384,Medium,0.7489806
exomiser_8,0.50005335,NA,0.7434347
exomiser_8,0.19698624,Medium,0.048562344
exomiser_8,0.50201887,High,0.62323403
exomiser_8,0.50201887,High,0.62323403
exomiser_8,0.5000061,Low,0.6533523
exomiser_8,0.50011265,High,0.7491541
exomiser_8,0.0,High,0.013072873
exomiser_8,0.0,High,0.013072873
exomiser_8,0.50031734,Diagnosed,0.6540847
exomiser_8,0.0,Medium,0.016233366
exomiser_8,0.0,Low,0.009260235
exomiser_8,0.0,Medium,0.015936416
exomiser_8,0.0,Medium,0.015936416
exomiser_8,0.50000054,High,0.6236751
exomiser_8,0.50000924,Medium,0.74722135
exomiser_8,0.50000924,Medium,0.74722135
exomiser_8,0.0,NA,0.016232928
exomiser_8,0.5000544,Diagnosed,0.6534661
exomiser_8,0.5000086,Medium,0.6533582
exomiser_8,0.51503193,High,0.3081555
exomiser_8,0.5000127,High,0.74436015
exomiser_8,0.5000127,High,0.74436015
exomiser_8,0.29476932,High,0.18026833
exomiser_8,0.31183204,Diagnosed,0.20797552
exomiser_8,0.29476932,High,0.18026833
exomiser_8,0.31183204,Diagnosed,0.20797552
exomiser_8,0.5000212,High,0.7464914
exomiser_8,0.0,Medium,0.010832753
exomiser_8,0.0,Low,0.014512405
exomiser_8,0.0,Low,0.014512405
exomiser_8,0.0,Medium,0.010832753
exomiser_8,0.0,Low,0.014512405
exomiser_8,0.50000024,Medium,0.7376481
exomiser_8,0.0,Medium,0.00654361
exomiser_8,0.5222605,High,0.7898998
exomiser_8,0.0,Medium,0.013943611
exomiser_8,0.0,Medium,0.010317828
exomiser_8,0.60993993,High,0.9034105
exomiser_8,0.20125395,NA,0.0778751
exomiser_8,0.09777585,Medium,0.041203912
exomiser_8,0.09777585,Medium,0.041203912
exomiser_8,0.5001443,Low,0.74048984
exomiser_8,0.5001443,Low,0.74048984
exomiser_8,0.0,Medium,0.012158047
exomiser_8,0.0,Medium,0.012158047
exomiser_8,0.0,NA,0.009791305
exomiser_8,0.0,NA,0.009791305
exomiser_8,0.0,Medium,0.009951272
exomiser_8,0.0,Medium,0.009951272
exomiser_8,0.50000006,Medium,0.7433849
exomiser_8,0.50000006,Medium,0.7433849
exomiser_8,0.0,Medium,0.014619412
exomiser_8,0.0,Medium,0.014619412
exomiser_8,0.50005054,Medium,0.35077992
exomiser_8,0.50005054,Medium,0.35077992
exomiser_8,0.51228905,Diagnosed,0.77218205
exomiser_8,0.51228905,Diagnosed,0.77218205
exomiser_8,0.5415792,Diagnosed,0.743824
exomiser_8,0.50002193,NA,0.7435714
exomiser_8,0.0,Medium,0.016233366
exomiser_8,0.50004303,Medium,0.7490181
exomiser_8,0.50000536,Diagnosed,0.71866006
exomiser_8,0.50000536,Diagnosed,0.71866006
exomiser_8,0.5000038,NA,0.6750056
exomiser_8,0.5000038,NA,0.6750056
exomiser_8,0.0,Medium,0.016232194
exomiser_8,0.50002074,High,0.74357146
exomiser_8,0.50002074,High,0.74357146
exomiser_8,0.0,Medium,0.008200656
exomiser_8,0.0,Medium,0.008200656
exomiser_8,0.50000024,Medium,0.41585714
exomiser_8,0.50000626,NA,0.74894625
exomiser_8,0.5028143,Medium,0.3648005
exomiser_8,0.5000103,Medium,0.7285235
exomiser_8,0.5000014,Medium,0.7461307
exomiser_8,0.5000014,Medium,0.7461307
exomiser_8,0.5000006,Low,0.24936739
exomiser_8,0.33733606,Low,0.18548611
exomiser_8,0.33733606,Low,0.18548611
exomiser_8,0.50007766,Medium,0.67361766
exomiser_8,0.35981512,Low,0.13230078
exomiser_8,0.35981512,Low,0.13230078
exomiser_8,0.0,Medium,0.0139752785
exomiser_8,0.0,Medium,0.0139752785
exomiser_8,0.5000002,Medium,0.74519086
exomiser_8,0.50001603,Medium,3.0627882E-4
exomiser_8,0.50000006,Medium,0.73741895
exomiser_8,0.50000006,Medium,0.73741895
exomiser_8,0.0,Medium,7.013683E-4
exomiser_8,0.5,Medium,3.062278E-4
exomiser_8,0.5000001,High,3.0622818E-4
exomiser_8,0.5000051,Medium,0.7258362
exomiser_8,0.50036186,High,0.7416746
exomiser_8,0.5000722,Medium,0.74907506
exomiser_8,0.5000005,Medium,0.7489349
exomiser_8,0.50000006,Medium,0.66908836
exomiser_8,0.50000066,Medium,0.7489353
exomiser_8,0.50002176,Medium,0.0023652907
exomiser_8,0.70821625,Medium,0.9629324
exomiser_8,0.50323987,Low,0.59231395
exomiser_8,0.5000001,Medium,0.7454098
exomiser_8,0.5000021,High,0.7489381
exomiser_8,0.50000024,Medium,0.74893445
exomiser_8,0.5565703,NA,0.5752696
exomiser_8,0.5000429,Medium,0.7454703
exomiser_8,0.5000709,Medium,0.65350497
exomiser_8,0.0,Medium,0.013013426
exomiser_8,0.50000006,Low,0.7360046
exomiser_8,0.5000073,Medium,0.74542576
exomiser_8,0.5177742,High,0.76590747
exomiser_8,0.0,Low,0.010317828
exomiser_8,0.5004825,Medium,0.71387404
exomiser_8,0.53151816,Medium,4.2488833E-4
exomiser_8,0.5008287,Diagnosed,0.7505502
exomiser_8,0.5000004,Medium,0.74813265
exomiser_8,0.5019537,Medium,0.75273323
exomiser_8,0.50004727,Medium,0.70666915
exomiser_8,0.50000376,NA,0.74325806
exomiser_8,0.5016462,Medium,0.6483208
exomiser_8,0.0,Medium,8.3894185E-5
exomiser_8,0.50286174,Medium,0.7521728
exomiser_8,0.50043523,Medium,0.6532368
exomiser_8,0.5,Medium,0.74615425
exomiser_8,0.5000008,Medium,0.7486021
exomiser_8,0.50000495,Low,0.7312843
exomiser_8,0.5000161,High,0.74544126
exomiser_8,0.529904,High,0.8027818
exomiser_8,0.5000573,High,0.7490442
exomiser_8,0.0,Medium,0.00654361
exomiser_8,0.0,Medium,0.01615017
exomiser_8,0.0,Low,1.694485E-6
exomiser_8,0.5000601,Medium,0.4947389
exomiser_8,0.50003123,Medium,0.74726456
exomiser_8,0.0,Medium,0.016233366
exomiser_8,0.5040584,Medium,0.74619764
exomiser_8,0.5001955,Medium,0.74928135
exomiser_8,0.0,Medium,0.015653785
exomiser_8,0.0,Medium,0.0027275223
exomiser_8,0.5001713,Medium,0.74926865
exomiser_8,0.5000025,NA,0.6533439
exomiser_8,0.0,Medium,0.01546764
exomiser_8,0.5031726,Medium,0.7063971
exomiser_8,0.5021157,Medium,0.7496149
exomiser_8,0.0,Medium,0.013782085
exomiser_8,0.50193435,High,0.7517283
exomiser_8,0.5000132,NA,0.7489597
exomiser_8,0.5,Medium,0.7464293
exomiser_8,0.5000003,Medium,0.74859077
exomiser_8,0.5111053,High,0.5719932
exomiser_8,0.0,High,0.016233366
exomiser_8,0.50003314,Low,3.0633327E-4
exomiser_8,0.5240169,Medium,0.7075239
exomiser_8,0.50020915,Medium,0.718703
exomiser_8,0.0,Medium,1.694485E-6
exomiser_8,0.2504715,Medium,2.2894259E-5
exomiser_8,0.75272787,High,0.91232395
exomiser_8,0.54452515,High,0.24483632
exomiser_8,0.50001013,Medium,0.72217643
exomiser_8,0.5000025,Medium,0.7489389
exomiser_8,0.64424086,Medium,0.92637616
exomiser_8,0.5003771,Medium,0.71785545
exomiser_8,0.572542,High,0.85487074
exomiser_8,0.51592165,High,0.02488658
exomiser_7,ExGeneSPheno,VACRank,ExGeneSCombi
exomiser_7,0.50000453,Low,0.74894285
exomiser_7,0.50003433,Diagnosed,0.7490011
exomiser_7,0.25,Medium,0.18156576
exomiser_7,0.5003757,High,0.44479242
exomiser_7,0.5000735,Medium,0.653511
exomiser_7,0.5017506,Medium,0.46525964
exomiser_7,0.5017506,Medium,0.46525964
exomiser_7,0.50025064,Medium,0.7389344
exomiser_7,0.50010604,Medium,0.34484398
exomiser_7,0.50010604,Medium,0.34484398
exomiser_7,0.500612,Medium,0.748403
exomiser_7,0.500612,Medium,0.748403
exomiser_7,0.2500137,Medium,0.054234006
exomiser_7,0.2500137,Medium,0.054234006
exomiser_7,0.50000054,NA,0.74893504
exomiser_7,0.3002364,Low,0.08655463
exomiser_7,0.31034794,High,0.091202796
exomiser_7,0.3002364,Low,0.08655463
exomiser_7,0.31034794,High,0.091202796
exomiser_7,0.2500219,Medium,0.044204555
exomiser_7,0.0,Low,0.00455826
exomiser_7,0.0,Low,0.00455826
exomiser_7,0.0,NA,0.010317828
exomiser_7,0.5000322,Medium,0.74893826
exomiser_7,0.5000071,Medium,0.45900795
exomiser_7,0.5000071,Medium,0.45900795
exomiser_7,0.0,Medium,0.010317828
exomiser_7,0.0,Medium,0.0046711597
exomiser_7,0.50000095,High,0.36449546
exomiser_7,0.19121708,Medium,0.0051527536
exomiser_7,0.19121708,Medium,0.0051527536
exomiser_7,0.50001246,Medium,0.37240535
exomiser_7,0.50001246,Medium,0.37240535
exomiser_7,0.0,Low,0.006911741
exomiser_7,0.0,Medium,0.0041442057
exomiser_7,0.0,Medium,1.694485E-6
exomiser_7,0.0,Medium,0.0044386503
exomiser_7,0.0,Medium,0.0044386503
exomiser_7,0.5369484,Medium,0.5514901
exomiser_7,0.52157676,High,0.51317465
exomiser_7,0.50218534,Diagnosed,0.75318104
exomiser_7,0.50218534,Diagnosed,0.75318104
exomiser_7,0.5000129,Medium,0.6533683
exomiser_7,0.0,Medium,1.9193035E-4
exomiser_7,0.0,NA,1.9193035E-4
exomiser_7,0.0,Medium,1.9193035E-4
exomiser_7,0.0,NA,1.9193035E-4
exomiser_7,0.5000198,High,0.65338457
exomiser_7,0.5000198,High,0.65338457
exomiser_7,0.50000054,Low,0.36013308
exomiser_7,0.50000054,Medium,0.36013308
exomiser_7,0.5001215,NA,0.65362394
exomiser_7,0.25484365,High,0.043175295
exomiser_7,0.25484365,High,0.043175295
exomiser_7,0.27665094,Medium,0.02090948
exomiser_7,0.12511966,Medium,0.009077229
exomiser_7,0.12511966,Medium,0.009077229
exomiser_7,0.0,Medium,1.694485E-6
exomiser_7,0.25001988,Medium,0.052874383
exomiser_7,0.25001988,Medium,0.052874383
exomiser_7,0.25001988,Medium,0.052874383
exomiser_7,0.5000107,Medium,0.32227293
exomiser_7,0.5000107,Medium,0.32227293
exomiser_7,0.2566025,NA,0.1920006
exomiser_7,0.2566025,NA,0.1920006
exomiser_7,0.5000001,Medium,0.7466514
exomiser_7,0.5000778,NA,0.749086
exomiser_7,0.26833928,High,0.07093528
exomiser_7,0.25000033,High,0.004375872
exomiser_7,0.25000033,High,0.004375872
exomiser_7,0.2500021,High,0.12294189
exomiser_7,0.2500021,High,0.12294189
exomiser_7,0.5001994,NA,0.31576985
exomiser_7,0.5001994,NA,0.31576985
exomiser_7,0.50012755,Medium,0.5867079
exomiser_7,0.25000027,Medium,0.052864175
exomiser_7,0.25000027,Medium,0.052864175
exomiser_7,0.5000004,NA,0.54352903
exomiser_7,0.5040308,Medium,0.46429792
exomiser_7,0.50000364,NA,0.65334654
exomiser_7,0.517677,Medium,0.4735796
exomiser_7,0.517677,Medium,0.4735796
exomiser_7,0.5000002,Medium,0.29975703
exomiser_7,0.18552515,Medium,0.031600814
exomiser_7,0.18552515,Medium,0.031600814
exomiser_7,0.0,Medium,1.694485E-6
exomiser_7,0.0,Low,0.016087353
exomiser_7,0.0,NA,0.010317828
exomiser_7,0.0,Low,0.016087353
exomiser_7,0.0,NA,0.010317828
exomiser_7,0.50315577,Medium,0.30143002
exomiser_7,0.50315577,Medium,0.30143002
exomiser_7,0.3121252,Diagnosed,0.10742888
exomiser_7,0.20821813,Medium,0.11684536
exomiser_7,0.20821813,Medium,0.11684536
exomiser_7,0.2500015,NA,0.041905377
exomiser_7,0.2500015,NA,0.041905377
exomiser_7,0.50000006,NA,0.39964104
exomiser_7,0.50000006,NA,0.39964104
exomiser_7,0.25000367,Medium,0.059359357
exomiser_7,0.25000367,Medium,0.059359357
exomiser_7,0.50001526,High,0.54356736
exomiser_7,0.0,Medium,0.0045551616
exomiser_7,0.0,Low,0.0045551616
exomiser_7,0.0,Medium,0.0041442057
exomiser_7,0.0,Medium,0.0041442057
exomiser_7,0.0,Medium,0.0023702933
exomiser_7,0.25005528,NA,0.05988852
exomiser_7,0.5100283,Medium,0.7680217
exomiser_7,0.50006014,Low,0.7490515
exomiser_7,0.5000441,Medium,0.7490202
exomiser_7,0.25007483,Diagnosed,0.05302617
exomiser_7,0.50003934,Medium,0.16522625
exomiser_7,0.0,Medium,1.694485E-6
exomiser_7,0.2500016,Medium,0.0028526685
exomiser_7,0.2500016,Medium,0.0028526685
exomiser_7,0.43484133,High,0.48911473
exomiser_7,0.23983958,Medium,0.054269813
exomiser_7,0.23983958,Medium,0.054269813
exomiser_7,0.25000003,Diagnosed,0.058767203
exomiser_7,0.25000003,Diagnosed,0.058767203
exomiser_7,0.54176337,Diagnosed,0.7441886
exomiser_7,0.5933111,High,0.88723767
exomiser_7,0.6403415,High,0.7829629
exomiser_7,0.5000034,Low,3.0623862E-4
exomiser_7,0.35434705,Medium,0.15721732
exomiser_7,0.35434705,Medium,0.15721732
exomiser_7,0.50000095,NA,0.45531982
exomiser_7,0.50000095,NA,0.45531982
exomiser_7,0.0,Medium,0.0037011486
exomiser_7,0.0,Medium,0.0037011486
exomiser_7,0.25001281,High,0.122953914
exomiser_7,0.25001281,High,0.122953914
exomiser_7,0.50011235,Medium,0.45817032
exomiser_7,0.1573325,Medium,0.022004446
exomiser_7,0.25002047,Medium,0.05523519
exomiser_7,0.25002047,Medium,0.05523519
exomiser_7,0.5312289,Medium,0.5426307
exomiser_7,0.5312289,Medium,0.5426307
exomiser_7,0.5000001,Medium,0.4080726
exomiser_7,0.5000001,Medium,0.4080726
exomiser_7,0.50024134,Medium,0.46249908
exomiser_7,0.50024134,Medium,0.46249908
exomiser_7,0.0,Medium,0.00443346
exomiser_7,0.0,Medium,0.00443346
exomiser_7,0.0,Medium,6.6307903E-4
exomiser_7,0.50001055,Medium,0.74548537
exomiser_7,0.50001055,Medium,0.74548537
exomiser_7,0.500288,Medium,0.7494965
exomiser_7,0.500288,Medium,0.7494965
exomiser_7,0.5001361,Medium,0.74919987
exomiser_7,0.0,Medium,0.004666993
exomiser_7,0.0,Medium,0.004666993
exomiser_7,0.500082,High,0.6535311
exomiser_7,0.51937443,Medium,0.7848004
exomiser_7,0.51937443,Medium,0.7848004
exomiser_7,0.0,Medium,0.004661105
exomiser_7,0.0,Medium,0.004661105
exomiser_7,0.5,Medium,0.653338
exomiser_7,0.0,Low,0.015657015
exomiser_7,0.0,Medium,0.0046711597
exomiser_7,0.6357061,Medium,0.9243892
exomiser_7,0.50006306,Medium,0.30133006
exomiser_7,0.0,Medium,0.003011108
exomiser_7,0.0,Low,0.0041442057
exomiser_7,0.0,Medium,0.003011108
exomiser_7,0.5003282,Low,0.43269128
exomiser_7,0.5003282,Low,0.43269128
exomiser_7,0.5,Medium,0.40719858
exomiser_7,0.5,Medium,0.40719858
exomiser_7,0.5000526,Low,0.460004
exomiser_7,0.5000526,Low,0.460004
exomiser_7,0.0,Medium,0.0010128367
exomiser_7,0.50000006,Medium,0.7489341
exomiser_7,0.50000006,Medium,0.7489341
exomiser_7,0.50007,Medium,0.45960394
exomiser_7,0.5000161,Medium,0.5304752
exomiser_7,0.5000161,Medium,0.5304752
exomiser_7,0.50000215,Medium,0.030039798
exomiser_7,0.50000215,Medium,0.030039798
exomiser_7,0.29364428,NA,0.12234455
exomiser_7,0.50002706,Medium,0.38670793
exomiser_7,0.25005916,High,0.18166944
exomiser_7,0.25005916,High,0.18166944
exomiser_7,0.25000343,Medium,0.03938317
exomiser_7,0.2977161,Diagnosed,0.2670372
exomiser_7,0.2977161,Diagnosed,0.2670372
exomiser_7,0.5091839,NA,0.26738906
exomiser_7,0.5091839,NA,0.26738906
exomiser_7,0.25103506,Medium,0.12410436
exomiser_7,0.25103506,Medium,0.12410436
exomiser_7,0.5000496,Medium,0.7490309
exomiser_7,0.5000107,Diagnosed,0.74895495
exomiser_7,0.0,Medium,0.0040033683
exomiser_7,0.0,Medium,0.0014597893
exomiser_7,0.5000282,Medium,0.5436007
